Date,Year,Month,Day,P,E,Qcmecs,Qmm,Q_Missing,Julian,Season,Season_Year,Water_Year
10/11/1961,1961,11,10,0.21829,0.26718,NA,NA,Yes,314,A,1961,1962
11/11/1961,1961,11,11,0.015843,0.28647,NA,NA,Yes,315,A,1961,1962
12/11/1961,1961,11,12,0.12871,0.30187,NA,NA,Yes,316,A,1961,1962
13/11/1961,1961,11,13,0.043691,0.35506,NA,NA,Yes,317,A,1961,1962
14/11/1961,1961,11,14,2.04E-04,0.40555,NA,NA,Yes,318,A,1961,1962
15/11/1961,1961,11,15,0.0020416,0.37167,NA,NA,Yes,319,A,1961,1962
16/11/1961,1961,11,16,0.64402,0.35823,NA,NA,Yes,320,A,1961,1962
17/11/1961,1961,11,17,0.15802,0.37994,NA,NA,Yes,321,A,1961,1962
18/11/1961,1961,11,18,0,0.38841,NA,NA,Yes,322,A,1961,1962
19/11/1961,1961,11,19,0.11094,0.37118,NA,NA,Yes,323,A,1961,1962
20/11/1961,1961,11,20,0,0.37053,NA,NA,Yes,324,A,1961,1962
21/11/1961,1961,11,21,11.273,0.3102,NA,NA,Yes,325,A,1961,1962
22/11/1961,1961,11,22,1.5633,0.34575,NA,NA,Yes,326,A,1961,1962
23/11/1961,1961,11,23,0.37913,0.28099,NA,NA,Yes,327,A,1961,1962
24/11/1961,1961,11,24,1.5673,0.27908,NA,NA,Yes,328,A,1961,1962
25/11/1961,1961,11,25,0.48469,0.24303,NA,NA,Yes,329,A,1961,1962
26/11/1961,1961,11,26,3.4938,0.25052,NA,NA,Yes,330,A,1961,1962
27/11/1961,1961,11,27,0.47485,0.23311,NA,NA,Yes,331,A,1961,1962
28/11/1961,1961,11,28,0.65419,0.23926,NA,NA,Yes,332,A,1961,1962
29/11/1961,1961,11,29,19.38,0.32161,NA,NA,Yes,333,A,1961,1962
30/11/1961,1961,11,30,4.8247,0.35042,NA,NA,Yes,334,A,1961,1962
01/12/1961,1961,12,1,1.2169,0.24123,NA,NA,Yes,335,W,1962,1962
02/12/1961,1961,12,2,2.6518,0.17395,NA,NA,Yes,336,W,1962,1962
03/12/1961,1961,12,3,5.439,0.15891,NA,NA,Yes,337,W,1962,1962
04/12/1961,1961,12,4,5.431,0.22868,NA,NA,Yes,338,W,1962,1962
05/12/1961,1961,12,5,1.218,0.16589,NA,NA,Yes,339,W,1962,1962
06/12/1961,1961,12,6,0.20882,0.12727,NA,NA,Yes,340,W,1962,1962
07/12/1961,1961,12,7,4.8274,0.091253,NA,NA,Yes,341,W,1962,1962
08/12/1961,1961,12,8,4.0919,0.17183,NA,NA,Yes,342,W,1962,1962
09/12/1961,1961,12,9,9.8837,0.29486,NA,NA,Yes,343,W,1962,1962
10/12/1961,1961,12,10,10.511,0.32275,NA,NA,Yes,344,W,1962,1962
11/12/1961,1961,12,11,2.1105,0.34201,NA,NA,Yes,345,W,1962,1962
12/12/1961,1961,12,12,8.1127,0.32249,NA,NA,Yes,346,W,1962,1962
13/12/1961,1961,12,13,0.26676,0.32379,NA,NA,Yes,347,W,1962,1962
14/12/1961,1961,12,14,0.03283,0.23783,NA,NA,Yes,348,W,1962,1962
15/12/1961,1961,12,15,0.11817,0.2675,NA,NA,Yes,349,W,1962,1962
16/12/1961,1961,12,16,4.08E-05,0.3201,NA,NA,Yes,350,W,1962,1962
17/12/1961,1961,12,17,0,0.22175,NA,NA,Yes,351,W,1962,1962
18/12/1961,1961,12,18,2.04E-04,0.13185,NA,NA,Yes,352,W,1962,1962
19/12/1961,1961,12,19,0,0.077105,NA,NA,Yes,353,W,1962,1962
20/12/1961,1961,12,20,0.027766,0.094131,NA,NA,Yes,354,W,1962,1962
21/12/1961,1961,12,21,0.050674,0.097181,NA,NA,Yes,355,W,1962,1962
22/12/1961,1961,12,22,0.010045,0.16025,NA,NA,Yes,356,W,1962,1962
23/12/1961,1961,12,23,0,0.18213,NA,NA,Yes,357,W,1962,1962
24/12/1961,1961,12,24,0.0062883,0.09471,NA,NA,Yes,358,W,1962,1962
25/12/1961,1961,12,25,0.001225,0.090894,NA,NA,Yes,359,W,1962,1962
26/12/1961,1961,12,26,0.044059,0.11493,NA,NA,Yes,360,W,1962,1962
27/12/1961,1961,12,27,0.0036341,0.079619,NA,NA,Yes,361,W,1962,1962
28/12/1961,1961,12,28,0,0.038279,NA,NA,Yes,362,W,1962,1962
29/12/1961,1961,12,29,0.52928,0.054968,NA,NA,Yes,363,W,1962,1962
30/12/1961,1961,12,30,0.15815,0.098605,NA,NA,Yes,364,W,1962,1962
31/12/1961,1961,12,31,0.49743,0,NA,NA,Yes,365,W,1962,1962
01/01/1962,1962,1,1,0.0082074,0,NA,NA,Yes,1,W,1962,1962
02/01/1962,1962,1,2,0.0014292,0,NA,NA,Yes,2,W,1962,1962
03/01/1962,1962,1,3,0.11666,0.030267,NA,NA,Yes,3,W,1962,1962
04/01/1962,1962,1,4,0.036341,0.10936,NA,NA,Yes,4,W,1962,1962
05/01/1962,1962,1,5,4.1266,0.19292,NA,NA,Yes,5,W,1962,1962
06/01/1962,1962,1,6,4.2052,0.2629,NA,NA,Yes,6,W,1962,1962
07/01/1962,1962,1,7,0.53573,0.2439,NA,NA,Yes,7,W,1962,1962
08/01/1962,1962,1,8,9.0761,0.28461,NA,NA,Yes,8,W,1962,1962
09/01/1962,1962,1,9,1.1039,0.19926,NA,NA,Yes,9,W,1962,1962
10/01/1962,1962,1,10,9.8913,0.25488,NA,NA,Yes,10,W,1962,1962
11/01/1962,1962,1,11,2.7058,0.21928,NA,NA,Yes,11,W,1962,1962
12/01/1962,1962,1,12,2.4144,0.21421,NA,NA,Yes,12,W,1962,1962
13/01/1962,1962,1,13,0.41098,0.19212,NA,NA,Yes,13,W,1962,1962
14/01/1962,1962,1,14,4.0869,0.21072,NA,NA,Yes,14,W,1962,1962
15/01/1962,1962,1,15,11.892,0.26616,NA,NA,Yes,15,W,1962,1962
16/01/1962,1962,1,16,3.7646,0.23158,NA,NA,Yes,16,W,1962,1962
17/01/1962,1962,1,17,0.86386,0.24779,NA,NA,Yes,17,W,1962,1962
18/01/1962,1962,1,18,0.78073,0.2407,NA,NA,Yes,18,W,1962,1962
19/01/1962,1962,1,19,1.1373,0.2759,NA,NA,Yes,19,W,1962,1962
20/01/1962,1962,1,20,4.1584,0.33887,NA,NA,Yes,20,W,1962,1962
21/01/1962,1962,1,21,2.6872,0.32915,NA,NA,Yes,21,W,1962,1962
22/01/1962,1962,1,22,0.73953,0.24051,NA,NA,Yes,22,W,1962,1962
23/01/1962,1962,1,23,7.5249,0.32834,NA,NA,Yes,23,W,1962,1962
24/01/1962,1962,1,24,1.0715,0.34722,NA,NA,Yes,24,W,1962,1962
25/01/1962,1962,1,25,1.1438,0.42618,NA,NA,Yes,25,W,1962,1962
26/01/1962,1962,1,26,0.75553,0.38308,NA,NA,Yes,26,W,1962,1962
27/01/1962,1962,1,27,0.45312,0.33215,NA,NA,Yes,27,W,1962,1962
28/01/1962,1962,1,28,1.0941,0.3698,NA,NA,Yes,28,W,1962,1962
29/01/1962,1962,1,29,0.10372,0.40476,NA,NA,Yes,29,W,1962,1962
30/01/1962,1962,1,30,1.7748,0.41379,NA,NA,Yes,30,W,1962,1962
31/01/1962,1962,1,31,5.1248,0.50631,NA,NA,Yes,31,W,1962,1962
01/02/1962,1962,2,1,0.69514,0.32487,NA,NA,Yes,32,W,1962,1962
02/02/1962,1962,2,2,1.9719,0.41046,NA,NA,Yes,33,W,1962,1962
03/02/1962,1962,2,3,1.8427,0.43159,NA,NA,Yes,34,W,1962,1962
04/02/1962,1962,2,4,3.8364,0.45769,NA,NA,Yes,35,W,1962,1962
05/02/1962,1962,2,5,0.85864,0.43834,NA,NA,Yes,36,W,1962,1962
06/02/1962,1962,2,6,5.768,0.48728,NA,NA,Yes,37,W,1962,1962
07/02/1962,1962,2,7,5.2132,0.45037,NA,NA,Yes,38,W,1962,1962
08/02/1962,1962,2,8,1.1905,0.45042,NA,NA,Yes,39,W,1962,1962
09/02/1962,1962,2,9,0.92793,0.49306,NA,NA,Yes,40,W,1962,1962
10/02/1962,1962,2,10,0.5933,0.57941,NA,NA,Yes,41,W,1962,1962
11/02/1962,1962,2,11,4.2207,0.48972,NA,NA,Yes,42,W,1962,1962
12/02/1962,1962,2,12,11.271,0.53074,NA,NA,Yes,43,W,1962,1962
13/02/1962,1962,2,13,1.2365,0.38747,NA,NA,Yes,44,W,1962,1962
14/02/1962,1962,2,14,0.37913,0.37291,NA,NA,Yes,45,W,1962,1962
15/02/1962,1962,2,15,1.0908,0.47246,NA,NA,Yes,46,W,1962,1962
16/02/1962,1962,2,16,0.2178,0.56992,NA,NA,Yes,47,W,1962,1962
17/02/1962,1962,2,17,0.13344,0.57948,NA,NA,Yes,48,W,1962,1962
18/02/1962,1962,2,18,0.034341,0.61013,NA,NA,Yes,49,W,1962,1962
19/02/1962,1962,2,19,0.22862,0.63016,NA,NA,Yes,50,W,1962,1962
20/02/1962,1962,2,20,0.0021641,0.67793,NA,NA,Yes,51,W,1962,1962
21/02/1962,1962,2,21,0,0.69508,NA,NA,Yes,52,W,1962,1962
22/02/1962,1962,2,22,0,0.46657,NA,NA,Yes,53,W,1962,1962
23/02/1962,1962,2,23,2.45E-04,0.44712,NA,NA,Yes,54,W,1962,1962
24/02/1962,1962,2,24,0.16268,0.45501,NA,NA,Yes,55,W,1962,1962
25/02/1962,1962,2,25,2.4318,0.46758,NA,NA,Yes,56,W,1962,1962
26/02/1962,1962,2,26,5.4336,0.32475,NA,NA,Yes,57,W,1962,1962
27/02/1962,1962,2,27,4.9374,0.32757,NA,NA,Yes,58,W,1962,1962
28/02/1962,1962,2,28,2.7507,0.33871,NA,NA,Yes,59,W,1962,1962
01/03/1962,1962,3,1,1.2575,0.388,NA,NA,Yes,60,SP,1962,1962
02/03/1962,1962,3,2,0.72029,0.47615,NA,NA,Yes,61,SP,1962,1962
03/03/1962,1962,3,3,0.13618,0.1757,NA,NA,Yes,62,SP,1962,1962
04/03/1962,1962,3,4,0.074479,0.19913,NA,NA,Yes,63,SP,1962,1962
05/03/1962,1962,3,5,0.2737,0.2727,NA,NA,Yes,64,SP,1962,1962
06/03/1962,1962,3,6,0.075174,0.27646,NA,NA,Yes,65,SP,1962,1962
07/03/1962,1962,3,7,1.6312,0.41181,NA,NA,Yes,66,SP,1962,1962
08/03/1962,1962,3,8,3.4835,0.59753,NA,NA,Yes,67,SP,1962,1962
09/03/1962,1962,3,9,6.7033,0.82046,NA,NA,Yes,68,SP,1962,1962
10/03/1962,1962,3,10,5.0854,0.86098,NA,NA,Yes,69,SP,1962,1962
11/03/1962,1962,3,11,0.76905,0.73449,NA,NA,Yes,70,SP,1962,1962
12/03/1962,1962,3,12,0.026419,0.66649,NA,NA,Yes,71,SP,1962,1962
13/03/1962,1962,3,13,0.033279,0.46454,NA,NA,Yes,72,SP,1962,1962
14/03/1962,1962,3,14,0.98975,0.43216,NA,NA,Yes,73,SP,1962,1962
15/03/1962,1962,3,15,12.486,0.57971,NA,NA,Yes,74,SP,1962,1962
16/03/1962,1962,3,16,0.70139,0.71625,NA,NA,Yes,75,SP,1962,1962
17/03/1962,1962,3,17,0.0055533,0.86689,NA,NA,Yes,76,SP,1962,1962
18/03/1962,1962,3,18,0.011515,0.66982,NA,NA,Yes,77,SP,1962,1962
19/03/1962,1962,3,19,0,0.7072,NA,NA,Yes,78,SP,1962,1962
20/03/1962,1962,3,20,0.017395,0.86797,NA,NA,Yes,79,SP,1962,1962
21/03/1962,1962,3,21,0.021315,0.7452,NA,NA,Yes,80,SP,1962,1962
22/03/1962,1962,3,22,0.37983,0.82816,NA,NA,Yes,81,SP,1962,1962
23/03/1962,1962,3,23,0.0086974,0.85876,NA,NA,Yes,82,SP,1962,1962
24/03/1962,1962,3,24,2.721,0.8488,NA,NA,Yes,83,SP,1962,1962
25/03/1962,1962,3,25,5.1477,1.0806,NA,NA,Yes,84,SP,1962,1962
26/03/1962,1962,3,26,0.25423,1.1508,NA,NA,Yes,85,SP,1962,1962
27/03/1962,1962,3,27,2.1218,1.0349,NA,NA,Yes,86,SP,1962,1962
28/03/1962,1962,3,28,10.843,0.8884,NA,NA,Yes,87,SP,1962,1962
29/03/1962,1962,3,29,2.0116,1.2,NA,NA,Yes,88,SP,1962,1962
30/03/1962,1962,3,30,1.2265,0.88886,NA,NA,Yes,89,SP,1962,1962
31/03/1962,1962,3,31,1.5441,0.84831,NA,NA,Yes,90,SP,1962,1962
01/04/1962,1962,4,1,5.1439,0.96695,NA,NA,Yes,91,SP,1962,1962
02/04/1962,1962,4,2,9.0263,1.0426,NA,NA,Yes,92,SP,1962,1962
03/04/1962,1962,4,3,4.6013,1.2034,NA,NA,Yes,93,SP,1962,1962
04/04/1962,1962,4,4,4.9814,1.0414,NA,NA,Yes,94,SP,1962,1962
05/04/1962,1962,4,5,0.86113,1.1945,NA,NA,Yes,95,SP,1962,1962
06/04/1962,1962,4,6,2.8306,1.1413,NA,NA,Yes,96,SP,1962,1962
07/04/1962,1962,4,7,5.5314,1.4422,NA,NA,Yes,97,SP,1962,1962
08/04/1962,1962,4,8,3.376,1.2031,NA,NA,Yes,98,SP,1962,1962
09/04/1962,1962,4,9,5.0442,1.1967,NA,NA,Yes,99,SP,1962,1962
10/04/1962,1962,4,10,1.3345,1.4769,NA,NA,Yes,100,SP,1962,1962
11/04/1962,1962,4,11,0.17775,1.5824,NA,NA,Yes,101,SP,1962,1962
12/04/1962,1962,4,12,0.0044916,1.5406,NA,NA,Yes,102,SP,1962,1962
13/04/1962,1962,4,13,0,1.3041,NA,NA,Yes,103,SP,1962,1962
14/04/1962,1962,4,14,0,1.2393,NA,NA,Yes,104,SP,1962,1962
15/04/1962,1962,4,15,0.002695,1.1303,NA,NA,Yes,105,SP,1962,1962
16/04/1962,1962,4,16,0.0093916,1.2675,NA,NA,Yes,106,SP,1962,1962
17/04/1962,1962,4,17,1.2927,1.6114,NA,NA,Yes,107,SP,1962,1962
18/04/1962,1962,4,18,1.0421,1.5076,NA,NA,Yes,108,SP,1962,1962
19/04/1962,1962,4,19,0.49551,1.7724,NA,NA,Yes,109,SP,1962,1962
20/04/1962,1962,4,20,1.6553,1.7343,NA,NA,Yes,110,SP,1962,1962
21/04/1962,1962,4,21,4.3214,1.643,NA,NA,Yes,111,SP,1962,1962
22/04/1962,1962,4,22,0.10988,1.6603,NA,NA,Yes,112,SP,1962,1962
23/04/1962,1962,4,23,0.23312,1.8066,NA,NA,Yes,113,SP,1962,1962
24/04/1962,1962,4,24,0.0032666,2.1774,NA,NA,Yes,114,SP,1962,1962
25/04/1962,1962,4,25,0.014904,2.1167,NA,NA,Yes,115,SP,1962,1962
26/04/1962,1962,4,26,0.042711,2.1592,NA,NA,Yes,116,SP,1962,1962
27/04/1962,1962,4,27,0.00441,2.0846,NA,NA,Yes,117,SP,1962,1962
28/04/1962,1962,4,28,0,2.0293,NA,NA,Yes,118,SP,1962,1962
29/04/1962,1962,4,29,0.020049,2.0328,NA,NA,Yes,119,SP,1962,1962
30/04/1962,1962,4,30,0.048591,1.9416,NA,NA,Yes,120,SP,1962,1962
01/05/1962,1962,5,1,0,2.1328,NA,NA,Yes,121,SP,1962,1962
02/05/1962,1962,5,2,0,2.2282,NA,NA,Yes,122,SP,1962,1962
03/05/1962,1962,5,3,1.0826,2.1943,NA,NA,Yes,123,SP,1962,1962
04/05/1962,1962,5,4,0.24369,2.6001,NA,NA,Yes,124,SP,1962,1962
05/05/1962,1962,5,5,1.7938,2.3577,NA,NA,Yes,125,SP,1962,1962
06/05/1962,1962,5,6,1.1955,2.7081,NA,NA,Yes,126,SP,1962,1962
07/05/1962,1962,5,7,7.6009,2.7031,NA,NA,Yes,127,SP,1962,1962
08/05/1962,1962,5,8,2.061,2.6645,NA,NA,Yes,128,SP,1962,1962
09/05/1962,1962,5,9,3.3537,2.1674,NA,NA,Yes,129,SP,1962,1962
10/05/1962,1962,5,10,3.2962,2.2124,NA,NA,Yes,130,SP,1962,1962
11/05/1962,1962,5,11,4.2715,2.2281,NA,NA,Yes,131,SP,1962,1962
12/05/1962,1962,5,12,0.12585,2.3682,NA,NA,Yes,132,SP,1962,1962
13/05/1962,1962,5,13,0.10465,2.3095,NA,NA,Yes,133,SP,1962,1962
14/05/1962,1962,5,14,0.24345,2.6926,NA,NA,Yes,134,SP,1962,1962
15/05/1962,1962,5,15,3.7766,2.4742,NA,NA,Yes,135,SP,1962,1962
16/05/1962,1962,5,16,1.806,2.2132,NA,NA,Yes,136,SP,1962,1962
17/05/1962,1962,5,17,3.9164,2.0387,NA,NA,Yes,137,SP,1962,1962
18/05/1962,1962,5,18,15.802,2.0657,NA,NA,Yes,138,SP,1962,1962
19/05/1962,1962,5,19,2.6007,2.1021,NA,NA,Yes,139,SP,1962,1962
20/05/1962,1962,5,20,8.0067,1.9933,NA,NA,Yes,140,SP,1962,1962
21/05/1962,1962,5,21,3.6746,2.4886,NA,NA,Yes,141,SP,1962,1962
22/05/1962,1962,5,22,0.65941,2.324,NA,NA,Yes,142,SP,1962,1962
23/05/1962,1962,5,23,0.66109,2.2269,NA,NA,Yes,143,SP,1962,1962
24/05/1962,1962,5,24,0.59914,2.156,NA,NA,Yes,144,SP,1962,1962
25/05/1962,1962,5,25,7.76E-04,1.9433,NA,NA,Yes,145,SP,1962,1962
26/05/1962,1962,5,26,6.94E-04,2.007,NA,NA,Yes,146,SP,1962,1962
27/05/1962,1962,5,27,0.014292,2.1695,NA,NA,Yes,147,SP,1962,1962
28/05/1962,1962,5,28,1.7129,2.2223,NA,NA,Yes,148,SP,1962,1962
29/05/1962,1962,5,29,0.10657,2.5645,NA,NA,Yes,149,SP,1962,1962
30/05/1962,1962,5,30,0.016333,2.3772,NA,NA,Yes,150,SP,1962,1962
31/05/1962,1962,5,31,0.0018783,1.9934,NA,NA,Yes,151,SP,1962,1962
01/06/1962,1962,6,1,7.76E-04,1.994,NA,NA,Yes,152,SU,1962,1962
02/06/1962,1962,6,2,0,2.2952,NA,NA,Yes,153,SU,1962,1962
03/06/1962,1962,6,3,0,2.8565,NA,NA,Yes,154,SU,1962,1962
04/06/1962,1962,6,4,0,2.7971,NA,NA,Yes,155,SU,1962,1962
05/06/1962,1962,6,5,0,2.842,NA,NA,Yes,156,SU,1962,1962
06/06/1962,1962,6,6,0,3.0252,NA,NA,Yes,157,SU,1962,1962
07/06/1962,1962,6,7,0,3.4365,NA,NA,Yes,158,SU,1962,1962
08/06/1962,1962,6,8,0,3.5626,NA,NA,Yes,159,SU,1962,1962
09/06/1962,1962,6,9,0.076031,3.1086,NA,NA,Yes,160,SU,1962,1962
10/06/1962,1962,6,10,4.8947,2.6784,NA,NA,Yes,161,SU,1962,1962
11/06/1962,1962,6,11,3.4255,2.8126,NA,NA,Yes,162,SU,1962,1962
12/06/1962,1962,6,12,0.14406,3.3406,NA,NA,Yes,163,SU,1962,1962
13/06/1962,1962,6,13,0.7051,2.8797,NA,NA,Yes,164,SU,1962,1962
14/06/1962,1962,6,14,0.14933,3.259,NA,NA,Yes,165,SU,1962,1962
15/06/1962,1962,6,15,1.5129,2.5426,NA,NA,Yes,166,SU,1962,1962
16/06/1962,1962,6,16,0.022499,2.7613,NA,NA,Yes,167,SU,1962,1962
17/06/1962,1962,6,17,2.7423,2.8607,NA,NA,Yes,168,SU,1962,1962
18/06/1962,1962,6,18,5.5422,3.3411,NA,NA,Yes,169,SU,1962,1962
19/06/1962,1962,6,19,1.6974,2.9016,NA,NA,Yes,170,SU,1962,1962
20/06/1962,1962,6,20,3.5679,3.0086,NA,NA,Yes,171,SU,1962,1962
21/06/1962,1962,6,21,7.4878,3.3838,NA,NA,Yes,172,SU,1962,1962
22/06/1962,1962,6,22,0.58599,3.1577,NA,NA,Yes,173,SU,1962,1962
23/06/1962,1962,6,23,1.6453,2.9021,NA,NA,Yes,174,SU,1962,1962
24/06/1962,1962,6,24,0.52066,2.9,NA,NA,Yes,175,SU,1962,1962
25/06/1962,1962,6,25,0.86443,2.5973,NA,NA,Yes,176,SU,1962,1962
26/06/1962,1962,6,26,0.0050633,2.8637,NA,NA,Yes,177,SU,1962,1962
27/06/1962,1962,6,27,0.049285,2.4546,NA,NA,Yes,178,SU,1962,1962
28/06/1962,1962,6,28,0.51564,3.3112,NA,NA,Yes,179,SU,1962,1962
29/06/1962,1962,6,29,0.12168,3.0465,NA,NA,Yes,180,SU,1962,1962
30/06/1962,1962,6,30,0,3.0713,NA,NA,Yes,181,SU,1962,1962
01/07/1962,1962,7,1,0,3.1382,NA,NA,Yes,182,SU,1962,1962
02/07/1962,1962,7,2,0.0039608,3.367,NA,NA,Yes,183,SU,1962,1962
03/07/1962,1962,7,3,1.2147,3.1831,NA,NA,Yes,184,SU,1962,1962
04/07/1962,1962,7,4,0.43728,3.0532,NA,NA,Yes,185,SU,1962,1962
05/07/1962,1962,7,5,0.053287,2.529,NA,NA,Yes,186,SU,1962,1962
06/07/1962,1962,7,6,0,2.8729,NA,NA,Yes,187,SU,1962,1962
07/07/1962,1962,7,7,0,3.0813,NA,NA,Yes,188,SU,1962,1962
08/07/1962,1962,7,8,0,3.3402,NA,NA,Yes,189,SU,1962,1962
09/07/1962,1962,7,9,9.0716,3.2948,NA,NA,Yes,190,SU,1962,1962
10/07/1962,1962,7,10,11.009,2.9559,NA,NA,Yes,191,SU,1962,1962
11/07/1962,1962,7,11,1.1298,2.9264,NA,NA,Yes,192,SU,1962,1962
12/07/1962,1962,7,12,0.21833,3.1195,NA,NA,Yes,193,SU,1962,1962
13/07/1962,1962,7,13,3.3191,3.132,NA,NA,Yes,194,SU,1962,1962
14/07/1962,1962,7,14,1.0575,3.2323,NA,NA,Yes,195,SU,1962,1962
15/07/1962,1962,7,15,0.017926,2.9146,NA,NA,Yes,196,SU,1962,1962
16/07/1962,1962,7,16,0.024663,3.0764,NA,NA,Yes,197,SU,1962,1962
17/07/1962,1962,7,17,0.0027766,2.9082,NA,NA,Yes,198,SU,1962,1962
18/07/1962,1962,7,18,9.832,2.9002,NA,NA,Yes,199,SU,1962,1962
19/07/1962,1962,7,19,0.37689,3.2733,NA,NA,Yes,200,SU,1962,1962
20/07/1962,1962,7,20,7.787,3.0774,NA,NA,Yes,201,SU,1962,1962
21/07/1962,1962,7,21,3.1393,3.0563,NA,NA,Yes,202,SU,1962,1962
22/07/1962,1962,7,22,1.8812,3.0924,NA,NA,Yes,203,SU,1962,1962
23/07/1962,1962,7,23,1.5202,3.0284,NA,NA,Yes,204,SU,1962,1962
24/07/1962,1962,7,24,2.6791,2.774,NA,NA,Yes,205,SU,1962,1962
25/07/1962,1962,7,25,0.033361,2.9247,NA,NA,Yes,206,SU,1962,1962
26/07/1962,1962,7,26,0.0085341,2.6824,NA,NA,Yes,207,SU,1962,1962
27/07/1962,1962,7,27,0.0097999,2.7021,NA,NA,Yes,208,SU,1962,1962
28/07/1962,1962,7,28,5.9892,3.0689,NA,NA,Yes,209,SU,1962,1962
29/07/1962,1962,7,29,3.2706,3.4093,NA,NA,Yes,210,SU,1962,1962
30/07/1962,1962,7,30,0.22434,3.2417,NA,NA,Yes,211,SU,1962,1962
31/07/1962,1962,7,31,0.36256,3.0985,NA,NA,Yes,212,SU,1962,1962
01/08/1962,1962,8,1,1.2473,3.004,NA,NA,Yes,213,SU,1962,1962
02/08/1962,1962,8,2,8.9927,2.9341,NA,NA,Yes,214,SU,1962,1962
03/08/1962,1962,8,3,9.9565,2.7451,NA,NA,Yes,215,SU,1962,1962
04/08/1962,1962,8,4,1.8944,2.4935,NA,NA,Yes,216,SU,1962,1962
05/08/1962,1962,8,5,0.23393,2.6226,NA,NA,Yes,217,SU,1962,1962
06/08/1962,1962,8,6,3.1292,2.3356,NA,NA,Yes,218,SU,1962,1962
07/08/1962,1962,8,7,1.6333,2.459,NA,NA,Yes,219,SU,1962,1962
08/08/1962,1962,8,8,4.7976,2.3886,NA,NA,Yes,220,SU,1962,1962
09/08/1962,1962,8,9,3.8423,2.6121,NA,NA,Yes,221,SU,1962,1962
10/08/1962,1962,8,10,10.597,2.7397,NA,NA,Yes,222,SU,1962,1962
11/08/1962,1962,8,11,0.14104,2.8642,NA,NA,Yes,223,SU,1962,1962
12/08/1962,1962,8,12,0.001225,2.4295,NA,NA,Yes,224,SU,1962,1962
13/08/1962,1962,8,13,0.30253,2.3019,NA,NA,Yes,225,SU,1962,1962
14/08/1962,1962,8,14,7.3493,2.3378,NA,NA,Yes,226,SU,1962,1962
15/08/1962,1962,8,15,1.6705,2.7008,NA,NA,Yes,227,SU,1962,1962
16/08/1962,1962,8,16,1.4557,2.3677,NA,NA,Yes,228,SU,1962,1962
17/08/1962,1962,8,17,0.98571,2.3583,NA,NA,Yes,229,SU,1962,1962
18/08/1962,1962,8,18,1.0372,2.3613,NA,NA,Yes,230,SU,1962,1962
19/08/1962,1962,8,19,3.2216,2.7581,NA,NA,Yes,231,SU,1962,1962
20/08/1962,1962,8,20,4.3528,2.6086,NA,NA,Yes,232,SU,1962,1962
21/08/1962,1962,8,21,2.6506,2.4621,NA,NA,Yes,233,SU,1962,1962
22/08/1962,1962,8,22,1.9729,2.4605,NA,NA,Yes,234,SU,1962,1962
23/08/1962,1962,8,23,8.6198,2.424,NA,NA,Yes,235,SU,1962,1962
24/08/1962,1962,8,24,1.6752,2.4008,NA,NA,Yes,236,SU,1962,1962
25/08/1962,1962,8,25,8.9736,2.2512,NA,NA,Yes,237,SU,1962,1962
26/08/1962,1962,8,26,6.0389,2.3366,NA,NA,Yes,238,SU,1962,1962
27/08/1962,1962,8,27,3.3979,2.134,NA,NA,Yes,239,SU,1962,1962
28/08/1962,1962,8,28,0.090118,2.2036,NA,NA,Yes,240,SU,1962,1962
29/08/1962,1962,8,29,0,2.1133,NA,NA,Yes,241,SU,1962,1962
30/08/1962,1962,8,30,3.68E-04,2.3861,NA,NA,Yes,242,SU,1962,1962
31/08/1962,1962,8,31,0.022907,2.7039,NA,NA,Yes,243,SU,1962,1962
01/09/1962,1962,9,1,3.4833,2.3915,NA,NA,Yes,244,A,1962,1962
02/09/1962,1962,9,2,11.368,2.2826,NA,NA,Yes,245,A,1962,1962
03/09/1962,1962,9,3,3.5261,2.2439,NA,NA,Yes,246,A,1962,1962
04/09/1962,1962,9,4,6.6708,2.095,NA,NA,Yes,247,A,1962,1962
05/09/1962,1962,9,5,12.624,2.007,NA,NA,Yes,248,A,1962,1962
06/09/1962,1962,9,6,4.2884,1.8333,NA,NA,Yes,249,A,1962,1962
07/09/1962,1962,9,7,1.5263,1.6074,NA,NA,Yes,250,A,1962,1962
08/09/1962,1962,9,8,2.2831,1.809,NA,NA,Yes,251,A,1962,1962
09/09/1962,1962,9,9,5.648,1.9538,NA,NA,Yes,252,A,1962,1962
10/09/1962,1962,9,10,7.8435,1.9912,NA,NA,Yes,253,A,1962,1962
11/09/1962,1962,9,11,16.112,2.001,NA,NA,Yes,254,A,1962,1962
12/09/1962,1962,9,12,0.74091,1.7012,NA,NA,Yes,255,A,1962,1962
13/09/1962,1962,9,13,0.37305,1.3503,NA,NA,Yes,256,A,1962,1962
14/09/1962,1962,9,14,1.1573,1.7381,NA,NA,Yes,257,A,1962,1962
15/09/1962,1962,9,15,1.4165,1.7023,NA,NA,Yes,258,A,1962,1962
16/09/1962,1962,9,16,1.2169,1.3969,NA,NA,Yes,259,A,1962,1962
17/09/1962,1962,9,17,0.065006,1.31,NA,NA,Yes,260,A,1962,1962
18/09/1962,1962,9,18,0.0092691,1.3342,NA,NA,Yes,261,A,1962,1962
19/09/1962,1962,9,19,0.0069416,1.396,NA,NA,Yes,262,A,1962,1962
20/09/1962,1962,9,20,0,1.4034,NA,NA,Yes,263,A,1962,1962
